target,feature_set,model,evaluation,replicate,bootstrap_sample_n,bootstrap_event_n,protocol,nominal_fraction,from_scenario,to_scenario,from_selected_n,to_selected_n,delta_selected_n,from_true_positive_n,to_true_positive_n,delta_true_positive_n,from_population_event_capture,to_population_event_capture,delta_population_event_capture
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,173829,173829,0,34041,35573,1532,0.11262791859530245,0.1176966877644809,0.00506876916917845
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,173829,173829,0,31363,35573,4210,0.10376749833743047,0.1176966877644809,0.013929189427050431
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,347658,347658,0,51418,55255,3837,0.17012139238956733,0.18281647548495747,0.012695083095390136
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,347658,347658,0,55255,58349,3094,0.18281647548495747,0.19305327170521733,0.010236796220259858
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,347658,347658,0,51418,58349,6931,0.17012139238956733,0.19305327170521733,0.022931879315649994
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,130831,170730,39899,25782,33592,7810,0.08530222370741423,0.1111423589628213,0.02584013525540707
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,170730,181934,11204,33592,36735,3143,0.1111423589628213,0.12154127639018936,0.010398917427368051
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,130831,181934,51103,25782,36735,10953,0.08530222370741423,0.12154127639018936,0.03623905268277512
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,250422,335606,85184,40531,53859,13328,0.13410070704697877,0.17819767538040585,0.04409696833342708
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,335606,362635,27029,53859,60195,6336,0.17819767538040585,0.19916094003831356,0.02096326465790771
target_nicu,landmark_strict,lightgbm,temporal_test_2023,284,3476584,302243,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,250422,362635,112213,40531,60195,19664,0.13410070704697877,0.19916094003831356,0.06506023299133479
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,129916,166787,36871,25376,32691,7315,0.08364069045759132,0.10775133243021427,0.024110641972622956
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166787,173829,7042,32691,35229,2538,0.10775133243021427,0.11611671989795413,0.008365387467739863
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,129916,173829,43913,25376,35229,9853,0.08364069045759132,0.11611671989795413,0.03247602944036282
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,259832,333573,73741,41376,53204,11828,0.1363775696868418,0.17536330765706526,0.03898573797022345
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333573,347658,14085,53204,57975,4771,0.17536330765706526,0.1910887858322374,0.015725478175172142
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,259832,347658,87826,41376,57975,16599,0.1363775696868418,0.1910887858322374,0.05471121614539559
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,173829,173829,0,31205,33616,2411,0.10285339477179764,0.11080018326065533,0.007946788488857687
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,173829,173829,0,33616,35229,1613,0.11080018326065533,0.11611671989795413,0.005316536637298808
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,173829,173829,0,31205,35229,4024,0.10285339477179764,0.11611671989795413,0.013263325126156494
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,347658,347658,0,51183,54839,3656,0.16870198059942054,0.1807523575033043,0.012050376903883747
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,347658,347658,0,54839,57975,3136,0.1807523575033043,0.1910887858322374,0.010336428328933112
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,347658,347658,0,51183,57975,6792,0.16870198059942054,0.1910887858322374,0.02238680523281686
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,130979,170749,39770,25512,33220,7708,0.08408895393103993,0.10949494549973138,0.025405991568691444
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,170749,182096,11347,33220,36409,3189,0.10949494549973138,0.12000606474111136,0.010511119241379985
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,130979,182096,51117,25512,36409,10897,0.08408895393103993,0.12000606474111136,0.03591711081007143
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,249895,334634,84739,40227,53333,13106,0.13259040254719126,0.1757884987458511,0.04319809619865983
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,334634,361729,27095,53333,59713,6380,0.1757884987458511,0.19681732933851473,0.02102883059266364
target_nicu,landmark_strict,lightgbm,temporal_test_2023,285,3476584,303393,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,249895,361729,111834,40227,59713,19486,0.13259040254719126,0.19681732933851473,0.06422692679132347
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,129807,166780,36973,25417,32770,7353,0.08380538501612339,0.10804982755550867,0.024244442539385277
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166780,173829,7049,32770,35276,2506,0.10804982755550867,0.11631265538138919,0.008262827825880517
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,129807,173829,44022,25417,35276,9859,0.08380538501612339,0.11631265538138919,0.032507270365265795
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,259615,333561,73946,41629,53431,11802,0.1372598801131605,0.17617364467862018,0.03891376456545967
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333561,347658,14097,53431,58138,4707,0.17617364467862018,0.19169364889905896,0.015520004220438782
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,259615,347658,88043,41629,58138,16509,0.1372598801131605,0.19169364889905896,0.05443376878589845
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,173829,173829,0,31266,33732,2466,0.1030908119728573,0.11122175108643327,0.008130939113575972
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,173829,173829,0,33732,35276,1544,0.11122175108643327,0.11631265538138919,0.005090904294955914
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,173829,173829,0,31266,35276,4010,0.1030908119728573,0.11631265538138919,0.013221843408531886
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,347658,347658,0,51418,55131,3713,0.16953634523189332,0.18177891495156387,0.012242569719670554
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,347658,347658,0,55131,58138,3007,0.18177891495156387,0.19169364889905896,0.009914733947495091
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,347658,347658,0,51418,58138,6720,0.16953634523189332,0.19169364889905896,0.022157303667165645
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,130726,171210,40484,25546,33364,7818,0.08423072611330559,0.11000837493323135,0.025777648819925753
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,171210,182469,11259,33364,36472,3108,0.11000837493323135,0.12025612787929545,0.010247752946064101
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,130726,182469,51743,25546,36472,10926,0.08423072611330559,0.12025612787929545,0.03602540176598985
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,250107,335126,85019,40456,53622,13166,0.13339224362482938,0.17680341327987445,0.04341116965504507
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,335126,362063,26937,53622,59860,6238,0.17680341327987445,0.19737145796377017,0.020568044683895725
target_nicu,landmark_strict,lightgbm,temporal_test_2023,286,3476584,303286,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,250107,362063,111956,40456,59860,19404,0.13339224362482938,0.19737145796377017,0.0639792143389408
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,129854,166755,36901,25487,32960,7473,0.0839747222478485,0.1085968079918816,0.0246220857440331
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166755,173829,7074,32960,35561,2601,0.1085968079918816,0.11716659857400794,0.008569790582126341
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,129854,173829,43975,25487,35561,10074,0.0839747222478485,0.11716659857400794,0.03319187632615944
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,259709,333509,73800,41386,53333,11947,0.13635884391844696,0.17572189200943633,0.039363048090989367
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333509,347658,14149,53333,58218,4885,0.17572189200943633,0.19181701965022338,0.01609512764078705
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,259709,347658,87949,41386,58218,16832,0.13635884391844696,0.19181701965022338,0.055458175731776416
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,173829,173829,0,31242,33947,2705,0.10293633116754748,0.11184878158071616,0.008912450413168682
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,173829,173829,0,33947,35561,1614,0.11184878158071616,0.11716659857400794,0.005317816993291771
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,173829,173829,0,31242,35561,4319,0.10293633116754748,0.11716659857400794,0.014230267406460453
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,347658,347658,0,51164,54963,3799,0.1685754576485628,0.18109242589981153,0.012516968251248733
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,347658,347658,0,54963,58218,3255,0.18109242589981153,0.19181701965022338,0.010724593750411848
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,347658,347658,0,51164,58218,7054,0.1685754576485628,0.19181701965022338,0.02324156200166058
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,131620,171656,40036,25734,33637,7903,0.08478853934657406,0.11082739169972455,0.026038852353150496
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,171656,183017,11361,33637,36935,3298,0.11082739169972455,0.12169366211104814,0.010866270411323584
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,131620,183017,51397,25734,36935,11201,0.08478853934657406,0.12169366211104814,0.03690512276447408
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,250769,334979,84210,40391,53549,13158,0.13308051188107067,0.17643357012006272,0.04335305823899205
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,334979,362256,27277,53549,60045,6496,0.17643357012006272,0.19783663033593843,0.021403060215875708
target_nicu,landmark_strict,lightgbm,temporal_test_2023,287,3476584,303508,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,250769,362256,111487,40391,60045,19654,0.13308051188107067,0.19783663033593843,0.06475611845486776
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,129871,166766,36895,25560,33042,7482,0.08434307436445712,0.10903223251762097,0.024689158153163845
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166766,173829,7063,33042,35555,2513,0.10903223251762097,0.11732464824054276,0.00829241572292179
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,129871,173829,43958,25560,35555,9995,0.08434307436445712,0.11732464824054276,0.032981573876085635
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,259742,333532,73790,41649,53767,12118,0.1374336738734458,0.17742073862886407,0.03998706475541827
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333532,347658,14126,53767,58442,4675,0.17742073862886407,0.1928473377154774,0.01542659908661334
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,259742,347658,87916,41649,58442,16793,0.1374336738734458,0.1928473377154774,0.05541366384203161
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,173829,173829,0,31371,33977,2606,0.10351825453393522,0.11211755233494364,0.008599297801008418
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,173829,173829,0,33977,35555,1578,0.11211755233494364,0.11732464824054276,0.005207095905599118
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,173829,173829,0,31371,35555,4184,0.10351825453393522,0.11732464824054276,0.013806393706607537
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,347658,347658,0,51546,55410,3864,0.17009186663498851,0.1828423220083947,0.012750455373406189
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,347658,347658,0,55410,58442,3032,0.1828423220083947,0.1928473377154774,0.010005015707082704
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,347658,347658,0,51546,58442,6896,0.17009186663498851,0.1928473377154774,0.022755471080488893
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,130354,170501,40147,25635,33530,7895,0.08459055991130118,0.11064253847575302,0.026051978564451836
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,170501,181850,11349,33530,36677,3147,0.11064253847575302,0.12102703202132996,0.01038449354557694
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,130354,181850,51496,25635,36677,11042,0.08459055991130118,0.12102703202132996,0.036436472110028775
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,249482,334660,85178,40496,53927,13431,0.1336289960666297,0.17794870779546473,0.04431971172883503
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,334660,361688,27028,53927,60198,6271,0.17794870779546473,0.1986417993189198,0.020693091523455054
target_nicu,landmark_strict,lightgbm,temporal_test_2023,288,3476584,303048,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,249482,361688,112206,40496,60198,19702,0.1336289960666297,0.1986417993189198,0.06501280325229009
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,129855,166778,36923,25334,32819,7485,0.08359952481520591,0.10829923442449842,0.024699709609292506
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166778,173829,7051,32819,35368,2549,0.10829923442449842,0.11671066525871172,0.008411430834213307
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,129855,173829,43974,25334,35368,10034,0.08359952481520591,0.11671066525871172,0.03311114044350581
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,259710,333556,73846,41428,53423,11995,0.13670802534318902,0.17629025871172121,0.0395822333685322
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333556,347658,14102,53423,58276,4853,0.17629025871172121,0.19230464625131996,0.016014387539598746
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,259710,347658,87948,41428,58276,16848,0.13670802534318902,0.19230464625131996,0.055596620908130945
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,173829,173829,0,31176,33767,2591,0.10287750791974656,0.11142753431890179,0.008550026399155225
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,173829,173829,0,33767,35368,1601,0.11142753431890179,0.11671066525871172,0.005283130939809935
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,173829,173829,0,31176,35368,4192,0.10287750791974656,0.11671066525871172,0.01383315733896516
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,347658,347658,0,51236,55119,3883,0.16907338965153115,0.18188687961985217,0.012813489968321018
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,347658,347658,0,55119,58276,3157,0.18188687961985217,0.19230464625131996,0.01041776663146779
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,347658,347658,0,51236,58276,7040,0.16907338965153115,0.19230464625131996,0.023231256599788808
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,131022,171304,40282,25493,33427,7934,0.08412420802534319,0.1103055702217529,0.026181362196409708
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,171304,182500,11196,33427,36578,3151,0.1103055702217529,0.12070353748680042,0.01039796726504752
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,131022,182500,51478,25493,36578,11085,0.08412420802534319,0.12070353748680042,0.03657932946145723
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,250461,335347,84886,40305,53621,13316,0.1330022439281943,0.1769436378035903,0.043941393875396
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,335347,362484,27137,53621,60028,6407,0.1769436378035903,0.19808606124604014,0.021142423442449848
target_nicu,landmark_strict,lightgbm,temporal_test_2023,289,3476584,303040,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,250461,362484,112023,40305,60028,19723,0.1330022439281943,0.19808606124604014,0.06508381731784585
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,129947,166795,36848,25253,32727,7474,0.0833415839950364,0.10800776222253025,0.024666178227493854
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166795,173829,7034,32727,35213,2486,0.10800776222253025,0.11621222022006165,0.008204457997531403
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,129947,173829,43882,25253,35213,9960,0.0833415839950364,0.11621222022006165,0.03287063622502526
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,259894,333591,73697,41296,53394,12098,0.13628773027596813,0.17621433238945763,0.0399266021134895
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333591,347658,14067,53394,58120,4726,0.17621433238945763,0.19181138327293848,0.015597050883480845
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,259894,347658,87764,41296,58120,16824,0.13628773027596813,0.19181138327293848,0.055523652996970346
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,173829,173829,0,31035,33698,2663,0.10242371438189343,0.11121231922800208,0.008788604846108647
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,173829,173829,0,33698,35213,1515,0.11121231922800208,0.11621222022006165,0.004999900992059575
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,173829,173829,0,31035,35213,4178,0.10242371438189343,0.11621222022006165,0.013788505838168222
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,347658,347658,0,51137,55082,3945,0.16876563500392733,0.18178517917136955,0.01301954416744222
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,347658,347658,0,55082,58120,3038,0.18178517917136955,0.19181138327293848,0.01002620410156893
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,347658,347658,0,51137,58120,6983,0.16876563500392733,0.19181138327293848,0.02304574826901115
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,131572,172087,40515,25462,33443,7981,0.08403133931341293,0.11037075173428909,0.02633941242087616
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,172087,183260,11173,33443,36572,3129,0.11037075173428909,0.12069727992184973,0.010326528187560635
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,131572,183260,51688,25462,36572,11110,0.08403133931341293,0.12069727992184973,0.036665940608436795
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,250417,335687,85270,40183,53669,13486,0.132614535685762,0.17712190517679519,0.04450736949103318
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,335687,362731,27044,53669,59924,6255,0.17712190517679519,0.19776506075787278,0.0206431555810776
target_nicu,landmark_strict,lightgbm,temporal_test_2023,290,3476584,303006,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,250417,362731,112314,40183,59924,19741,0.132614535685762,0.19776506075787278,0.06515052507211078
target_nicu,landmark_strict,lightgbm,temporal_test_2023,291,3476584,302492,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,129853,166712,36859,25226,32498,7272,0.0833939409967867,0.10743424619494069,0.02404030519815399
target_nicu,landmark_strict,lightgbm,temporal_test_2023,291,3476584,302492,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166712,173829,7117,32498,35044,2546,0.10743424619494069,0.11585099771233619,0.008416751517395502
