target,feature_set,model,evaluation,replicate,bootstrap_sample_n,bootstrap_full_event_n,bootstrap_early_candidate_n,nominal_fraction,budget_lock,B_early,B_all,C00_early_Bearly,C10_all_Bearly,C01_early_Ball,C11_all_Ball,C00_tp,C10_tp,C01_tp,C11_tp,canonical_fixed_budget_C01_C11_crosscheck,availability_main_at_early_budget,capacity_main_in_early_cohort,interaction,ordered_capacity_within_early_cohort,ordered_availability_at_all_budget,availability_at_early_budget,capacity_in_all_cohort,shapley_availability,shapley_capacity,total_topq_contrast,identity_factorial_error,identity_shapley_error,interaction_via_availability_error,interaction_via_capacity_error
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,274,3476584,302981,2597111,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13823309052382823,0.15761384377238177,0.1707235767259333,0.19381083302253277,41882,47754,51726,58721,PASS,0.01938075324855354,0.03249048620210507,0.0037065030480459282,0.03249048620210507,0.023087256296599468,0.01938075324855354,0.036196989250150996,0.021234004772576504,0.03434373772612803,0.055577742498704535,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,275,3476584,302747,2597414,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08487284762524484,0.09472595929934896,0.10469137596739192,0.11736532484219497,25695,28678,31695,35532,PASS,0.009853111674104117,0.019818528342147076,0.0028208372006989363,0.019818528342147076,0.012673948874803054,0.009853111674104117,0.022639365542846013,0.011263530274453586,0.021228946942496545,0.03249247721695013,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,275,3476584,302747,2597414,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13932425424529393,0.15704862475928746,0.17198188586509527,0.19394411835625125,42180,47546,52067,58716,PASS,0.01772437051399353,0.03265763161980134,0.004237861977162444,0.03265763161980134,0.021962232491155975,0.01772437051399353,0.036895493596963785,0.019843301502574753,0.034776562608382564,0.05461986411095732,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,276,3476584,303066,2596032,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08477031405700408,0.09519048656068316,0.1048088535170557,0.11779282400533217,25691,28849,31764,35699,PASS,0.010420172503679076,0.020038539460051616,0.0025637979845973963,0.020038539460051616,0.012983970488276472,0.010420172503679076,0.022602337444649012,0.011702071495977774,0.021320438452350314,0.03302250994832809,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,276,3476584,303066,2596032,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13936568272257527,0.1582328601690721,0.1714610018939769,0.19514231223561865,42237,47955,51964,59141,PASS,0.018867177446496824,0.032095319171401626,0.004814132895144929,0.032095319171401626,0.023681310341641754,0.018867177446496824,0.036909452066546555,0.02127424389406929,0.03450238561897409,0.05577662951304338,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,277,3476584,302966,2596573,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08501283972458956,0.09573351465180911,0.10483024497798432,0.11836311665335385,25756,29004,31760,35860,PASS,0.01072067492721955,0.01981740525339476,0.0028121967481499754,0.01981740525339476,0.013532871675369526,0.01072067492721955,0.022629602001544735,0.012126773301294538,0.021223503627469748,0.033350276928764286,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,277,3476584,302966,2596573,0.1,fixed_observed_point_absolute_counts,259727,347658,0.1388340605876567,0.1578658991437983,0.17148458902979213,0.1945762890885446,42062,47828,51954,58950,PASS,0.0190318385561416,0.032650528442135424,0.0040598615026108675,0.032650528442135424,0.023091700058752468,0.0190318385561416,0.03671038994474629,0.021061769307447034,0.03468045919344086,0.05574222850088789,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,278,3476584,302645,2596882,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08442234300913612,0.09512795519503048,0.10407573229361132,0.1180161575443176,25550,28790,31498,35717,PASS,0.010705612185894359,0.0196533892844752,0.0032348130648119228,0.0196533892844752,0.013940425250706281,0.010705612185894359,0.022888202349287123,0.01232301871830032,0.021270795816881162,0.03359381453518148,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,278,3476584,302645,2596882,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13884584248872442,0.15786482512514663,0.17107832609162552,0.19528490475639776,42021,47777,51776,59102,PASS,0.01901898263642221,0.032232483602901096,0.005187596028350033,0.032232483602901096,0.024206578664772244,0.01901898263642221,0.03742007963125113,0.021612780650597227,0.03482628161707611,0.05643906226767334,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,279,3476584,303061,2595759,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08457703234662328,0.09539003698925298,0.10418034653089642,0.11819732661081432,25632,28909,31573,35821,PASS,0.0108130046426297,0.019603314184273135,0.0032039754372882034,0.019603314184273135,0.014016980079917904,0.0108130046426297,0.02280728962156134,0.012414992361273802,0.021205301902917237,0.03362029426419104,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,279,3476584,303061,2595759,0.1,fixed_observed_point_absolute_counts,259727,347658,0.1383681833030314,0.1583212620561537,0.17141433572779077,0.19483206351196625,41934,47981,51949,59046,PASS,0.0199530787531223,0.03304615242475936,0.003464649031053174,0.03304615242475936,0.023417727784175474,0.0199530787531223,0.036510801455812536,0.021685403268648887,0.03477847694028595,0.056463880208934836,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,280,3476584,304216,2596624,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08569240276645541,0.09531056880637442,0.10550727114944644,0.11839613958503169,26069,28995,32097,36018,PASS,0.00961816603991901,0.019814868382991027,0.0032707023956662362,0.019814868382991027,0.012888868435585246,0.00961816603991901,0.023085570778657263,0.011253517237752128,0.021450219580824145,0.03270373681857627,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,280,3476584,304216,2596624,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13970008152102453,0.15841704578325927,0.17216385725931574,0.19537762642333079,42499,48193,52375,59437,PASS,0.018716964262234737,0.032463775738291206,0.00449680490178031,0.032463775738291206,0.023213769164015047,0.018716964262234737,0.036960580640071516,0.02096536671312489,0.03471217818918136,0.05567754490230625,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,281,3476584,304125,2596480,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08509658857377723,0.09579942457870941,0.10465762433210028,0.11844471845458282,25880,29135,31829,36022,PASS,0.010702836004932173,0.019561035758323048,0.0030842581175503647,0.019561035758323048,0.013787094122482538,0.010702836004932173,0.022645293875873412,0.012244965063707355,0.02110316481709823,0.033348129880805585,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,281,3476584,304125,2596480,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13917961364570489,0.15821783806000822,0.17197533908754625,0.19524208795725442,42328,48118,52302,59378,PASS,0.019038224414303334,0.03279572544184137,0.004228524455404836,0.03279572544184137,0.02326674886970817,0.019038224414303334,0.0370242498972462,0.021152486642005752,0.034909987669543785,0.05606247431154954,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,282,3476584,303227,2596949,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08490668706942324,0.09565111286264086,0.10469054536700229,0.11811283296012558,25746,29004,31745,35815,PASS,0.010744425793217618,0.019783858297579046,0.002677861799905673,0.019783858297579046,0.013422287593123292,0.010744425793217618,0.02246172009748472,0.012083356693170455,0.021122789197531883,0.03320614589070234,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,282,3476584,303227,2596949,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13914987781431074,0.15865012020697367,0.1714425166624344,0.19587305879753453,42194,48107,51986,59394,PASS,0.01950024239266293,0.03229263884812367,0.004930299742437194,0.03229263884812367,0.024430542135100125,0.01950024239266293,0.03722293859056086,0.021965392263881528,0.034757788719342264,0.05672318098322379,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,283,3476584,303721,2596331,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08457103723483066,0.09524530737090948,0.10480012906582027,0.1176013512401184,25686,28928,31830,35718,PASS,0.010674270136078828,0.020229091830989615,0.002126952038219304,0.020229091830989615,0.012801222174298132,0.010674270136078828,0.02235604386920892,0.01173774615518848,0.021292567850099267,0.03303031400528775,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,283,3476584,303721,2596331,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13935816094376088,0.15793442007632005,0.17257614718771505,0.19491902107526315,42326,47968,52415,59201,PASS,0.01857625913255917,0.03321798624395417,0.003766614754988934,0.03321798624395417,0.022342873887548104,0.01857625913255917,0.0369846009989431,0.020459566510053637,0.035101293621448634,0.05556086013150227,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,284,3476584,302243,2596070,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08579189592480223,0.09605846950963298,0.10573942159123619,0.11902343478591729,25930,29033,31959,35974,PASS,0.010266573584830754,0.019947525666433957,0.0030174396098503475,0.019947525666433957,0.013284013194681102,0.010266573584830754,0.022964965276284305,0.011775293389755928,0.02145624547135913,0.03323153886111506,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,284,3476584,302243,2596070,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13987751577373173,0.15923941993693816,0.17285098414189906,0.19597476202922814,42277,48129,52243,59232,PASS,0.019361904163206434,0.032973468368167336,0.0037618737241226496,0.032973468368167336,0.023123777887329083,0.019361904163206434,0.036735342092289985,0.02124284102526776,0.03485440523022866,0.05609724625549642,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,285,3476584,303393,2598317,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08501844142745547,0.09528565260240018,0.10456404729179646,0.1177515631540609,25794,28909,31724,35725,PASS,0.01026721117494471,0.01954560586434098,0.0029203046873197414,0.01954560586434098,0.013187515862264451,0.01026721117494471,0.022465910551660723,0.01172736351860458,0.021005758208000852,0.03273312172660543,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,285,3476584,303393,2598317,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13895838071412325,0.15777885448906204,0.17101910723055574,0.19474081471886298,42159,47869,51886,59083,PASS,0.018820473774938784,0.03206072651643249,0.0049012337133684525,0.03206072651643249,0.023721707488307237,0.018820473774938784,0.036961960229800944,0.02127109063162301,0.03451134337311672,0.05578243400473973,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,286,3476584,303286,2596149,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08495611403098066,0.09525662246196659,0.1049108762026602,0.1178788338400058,25766,28890,31818,35751,PASS,0.010300508430985927,0.019954762171679533,0.0026674492063596816,0.019954762171679533,0.012967957637345609,0.010300508430985927,0.022622211378039214,0.011634233034165768,0.021288486774859373,0.03292271980902514,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,286,3476584,303286,2596149,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13951187987576083,0.15801256899428262,0.17201915024102662,0.1946776310149496,42312,47923,52171,59043,PASS,0.01850068911852179,0.032507270365265795,0.004157791655401172,0.032507270365265795,0.022658480773922962,0.01850068911852179,0.036665062020666966,0.020579584946222376,0.03458616619296638,0.05516575113918876,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,287,3476584,303508,2597090,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08509825111693926,0.0958656773462314,0.10439263544947744,0.1185998392134639,25828,29096,31684,35996,PASS,0.010767426229292137,0.019294384332538175,0.0034397775346943216,0.019294384332538175,0.014207203763986459,0.010767426229292137,0.022734161867232497,0.012487314996639298,0.021014273099885336,0.033501588096524634,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,287,3476584,303508,2597090,0.1,fixed_observed_point_absolute_counts,259727,347658,0.1387146302568631,0.15860537448765766,0.17109268948429696,0.19515795300288624,42101,48138,51928,59232,PASS,0.019890744230794566,0.032378059227433864,0.00417451928779472,0.032378059227433864,0.024065263518589286,0.019890744230794566,0.036552578515228584,0.021978003874691926,0.034465318871331224,0.05644332274602315,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,288,3476584,303048,2597425,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08551450595285236,0.09555911934743011,0.10551793775243526,0.1189349541986748,25915,28959,31977,36043,PASS,0.010044613394577753,0.020003431799582902,0.003372403051661782,0.020003431799582902,0.013417016446239535,0.010044613394577753,0.023375834851244684,0.011730814920408644,0.021689633325413793,0.03342044824582244,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,288,3476584,303048,2597425,0.1,fixed_observed_point_absolute_counts,259727,347658,0.1398821308835564,0.15947308677173253,0.17273831208257437,0.19611414693381907,42391,48328,52348,59432,PASS,0.019590955888176137,0.03285618119901798,0.003784878963068561,0.03285618119901798,0.023375834851244698,0.019590955888176137,0.03664106016208654,0.021483395369710417,0.03474862068055226,0.05623201605026268,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,289,3476584,303040,2597101,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08523957233368533,0.09594112988384372,0.10483764519535375,0.11898429250263992,25831,29074,31770,36057,PASS,0.010701557550158391,0.019598072861668425,0.0034450897571277755,0.019598072861668425,0.014146647307286167,0.010701557550158391,0.0230431626187962,0.01242410242872228,0.021320617740232313,0.03374472016895459,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,289,3476584,303040,2597101,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13903445089757127,0.15854342661034848,0.17203669482576558,0.19536694825765574,42133,48045,52134,59204,PASS,0.01950897571277721,0.033002243928194314,0.0038212777191129477,0.033002243928194314,0.023330253431890158,0.01950897571277721,0.03682352164730726,0.021419614572333684,0.03491288278775079,0.05633249736008447,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,290,3476584,303006,2598938,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08438116736962305,0.0952753410823548,0.10407384672250715,0.11802406553005551,25568,28869,31535,35762,PASS,0.010894173712731756,0.0196926793528841,0.0030560450948166062,0.0196926793528841,0.013950218807548362,0.010894173712731756,0.022748724447700708,0.012422196260140059,0.021220701900292405,0.03364289816043246,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,290,3476584,303006,2598938,0.1,fixed_observed_point_absolute_counts,259727,347658,0.1387134248166703,0.15830049569975513,0.17106921975142406,0.1952535593354587,42031,47966,51835,59163,PASS,0.01958707088308484,0.03235579493475377,0.004597268700949814,0.03235579493475377,0.024184339584034653,0.01958707088308484,0.03695306363570358,0.021885705233559746,0.034654429285228674,0.05654013451878842,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,291,3476584,302492,2597053,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08432619705645109,0.09457440196765535,0.1043035848881954,0.11714359388016873,25508,28608,31551,35435,PASS,0.010248204911204262,0.01997738783174431,0.002591804080769075,0.01997738783174431,0.012840008991973337,0.010248204911204262,0.022569191912513387,0.0115441069515888,0.02127328987212885,0.03281739682371765,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,291,3476584,302492,2597053,0.1,fixed_observed_point_absolute_counts,259727,347658,0.1389094587625458,0.15729672189677743,0.17112849265435118,0.19433902384195284,42019,47581,51765,58786,PASS,0.01838726313423164,0.03221903389180539,0.004823268053370022,0.03221903389180539,0.023210531187601663,0.01838726313423164,0.03704230194517541,0.020798897160916652,0.0346306679184904,0.05542956507940705,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,292,3476584,303809,2599372,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08541879931140947,0.09501035189872585,0.10506272032757423,0.11810051710120503,25951,28865,31919,35880,PASS,0.00959155258731638,0.01964392101616476,0.0034462441863144233,0.01964392101616476,0.013037796773630803,0.00959155258731638,0.023090165202479182,0.011314674680473591,0.02136704310932197,0.03268171778979556,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,292,3476584,303809,2599372,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13958770148349786,0.15799400281097664,0.1724965356523342,0.19481648009110988,42408,48000,52406,59187,PASS,0.01840630132747878,0.03290883416883633,0.0039136431112969106,0.03290883416883633,0.02231994443877569,0.01840630132747878,0.03682247728013324,0.020363122883127235,0.03486565572448479,0.05522877860761202,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,293,3476584,303401,2595162,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08542160375213002,0.09543145869657647,0.10484474342536775,0.11844390756787222,25917,28954,31810,35936,PASS,0.01000985494444645,0.01942313967323772,0.003589309198058027,0.01942313967323772,0.013599164142504477,0.01000985494444645,0.02301244887129575,0.011804509543475464,0.021217794272266735,0.0330223038157422,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,293,3476584,303401,2595162,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13921180220236584,0.1586744934921111,0.17243516006868798,0.19574424606379018,42237,48142,52317,59389,PASS,0.01946269128974526,0.033223357866322134,0.0038463947053569425,0.033223357866322134,0.023309085995102202,0.01946269128974526,0.03706975257167908,0.02138588864242373,0.035146555219000605,0.056532443861424336,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,294,3476584,303062,2597055,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08452065913905406,0.09481228263523635,0.10471784651325472,0.1172532353115864,25615,28734,31736,35535,PASS,0.01029162349618229,0.020197187374200662,0.0022437653021493975,0.020197187374200662,0.012535388798331687,0.01029162349618229,0.02244095267635006,0.011413506147256988,0.02131907002527536,0.03273257617253235,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,294,3476584,303062,2597055,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13932132698919694,0.15752882248516806,0.17227827969194423,0.19434307171469864,42223,47741,52211,58898,PASS,0.018207495495971115,0.03295695270274729,0.0038572965267832937,0.03295695270274729,0.02206479202275441,0.018207495495971115,0.03681424922953058,0.020136143759362762,0.034885600966138935,0.0550217447255017,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,295,3476584,303432,2596619,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08511297424134567,0.095207492947349,0.1050383611484616,0.11792098394368425,25826,28889,31872,35781,PASS,0.010094518706003322,0.019925386907115927,0.002788104089219326,0.019925386907115927,0.012882622795222648,0.010094518706003322,0.022713490996335253,0.011488570750612985,0.02131943895172559,0.032808009702338575,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,295,3476584,303432,2596619,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13954032534472305,0.1581804160404967,0.17229560494608348,0.19482783622030636,42341,47997,52280,59117,PASS,0.01864009069577366,0.03275527960136043,0.0038921405784492213,0.03275527960136043,0.02253223127422288,0.01864009069577366,0.03664742017980965,0.02058616098499827,0.03470134989058504,0.05528751087558331,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,296,3476584,303824,2597538,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08536850281742062,0.09569026804992364,0.10549199536573806,0.11857851914266154,25937,29073,32051,36027,PASS,0.010321765232503027,0.02012349254831744,0.002764758544420459,0.02012349254831744,0.013086523776923487,0.010321765232503027,0.0228882510927379,0.011704144504713257,0.02150587182052767,0.033210016325240926,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,296,3476584,303824,2597538,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13953802201274423,0.15919743009110537,0.17158618147348464,0.19596871873189742,42395,48368,52132,59540,PASS,0.01965940807836114,0.03204815946074041,0.004723129180051633,0.03204815946074041,0.024382537258412773,0.01965940807836114,0.036771288640792044,0.022020972668386957,0.03440972405076623,0.056430696719153184,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,297,3476584,303526,2598600,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08443757701152454,0.09513188326535453,0.10392849376989122,0.1177460909444331,25629,28875,31545,35739,PASS,0.010694306253829985,0.019490916758366672,0.0031232909207118964,0.019490916758366672,0.013817597174541882,0.010694306253829985,0.02261420767907857,0.012255951714185934,0.02105256221872262,0.033308513932908554,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,297,3476584,303526,2598600,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13878876933112813,0.15744614958850311,0.17104959706911435,0.1948136238740668,42126,47789,51918,59131,PASS,0.018657380257374984,0.03226082773798622,0.005106646547577476,0.03226082773798622,0.02376402680495246,0.018657380257374984,0.037367474285563695,0.02121070353116372,0.03481415101177496,0.05602485454293868,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,298,3476584,303515,2596674,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08565639260003624,0.09645651779977925,0.1053918257746734,0.11912426074493847,25998,29276,31988,36156,PASS,0.010800125199743008,0.019735433174637163,0.002932309770522057,0.019735433174637163,0.013732434970265064,0.010800125199743008,0.02266774294515922,0.012266280085004036,0.02120158805989819,0.03346786814490223,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,298,3476584,303515,2596674,0.1,fixed_observed_point_absolute_counts,259727,347658,0.1397953972620793,0.15957366192774658,0.1726833929130356,0.19596395565293315,42430,48433,52412,59478,PASS,0.01977826466566729,0.03288799565095632,0.003502298074230248,0.03288799565095632,0.023280562739897537,0.01977826466566729,0.03639029372518657,0.021529413702782413,0.034639144688071444,0.05616855839085386,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,299,3476584,303520,2595629,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08581971534001054,0.09623418555614127,0.10521547179757512,0.11898392198207697,26048,29209,31935,36114,PASS,0.010414470216130733,0.019395756457564584,0.0033539799683711125,0.019395756457564584,0.013768450184501846,0.010414470216130733,0.022749736425935696,0.01209146020031629,0.02107274644175014,0.03316420664206643,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,299,3476584,303520,2595629,0.1,fixed_observed_point_absolute_counts,259727,347658,0.140059963099631,0.15856945176594622,0.17253887717448604,0.19585529783869268,42511,48129,52369,59446,PASS,0.018509488666315216,0.032478914074855036,0.004806931997891423,0.032478914074855036,0.02331642066420664,0.018509488666315216,0.03728584607274646,0.020912954665260927,0.03488238007380075,0.055795334739061675,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,300,3476584,302924,2597536,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08517647990915213,0.09527472237260831,0.10502634324120902,0.11845875533137025,25802,28861,31815,35884,PASS,0.010098242463456183,0.01984986333205689,0.003334169626705047,0.01984986333205689,0.01343241209016123,0.010098242463456183,0.023184032958761938,0.011765327276808707,0.021516948145409415,0.03328227542221812,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,300,3476584,302924,2597536,0.1,fixed_observed_point_absolute_counts,259727,347658,0.1398238502066525,0.15853151285470943,0.17234355812018856,0.19584120109334355,42356,48023,52207,59325,PASS,0.018707662648056927,0.03251970791353606,0.004789980325098059,0.03251970791353606,0.023497642973154986,0.018707662648056927,0.03730968823863412,0.021102652810605957,0.03491469807608509,0.05601735088669105,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,301,3476584,302994,2596819,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08539773064813165,0.09588638718918527,0.10493607134134669,0.11874162524670455,25875,29053,31795,35978,PASS,0.010488656541053618,0.019538340693215042,0.0033168973643042388,0.019538340693215042,0.013805553905357856,0.010488656541053618,0.02285523805751928,0.012147105223205737,0.02119678937536716,0.0333438945985729,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,301,3476584,302994,2596819,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13962322686257814,0.15865660706152598,0.17247206215304595,0.1960302844280745,42305,48072,52258,59396,PASS,0.019033380198947847,0.03284883529046781,0.0045248420760806984,0.03284883529046781,0.023558222275028545,0.019033380198947847,0.03737367736654851,0.021295801236988196,0.03511125632850816,0.056407057565496355,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,302,3476584,303069,2596800,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08439332297265639,0.0950971560931669,0.10376184961180457,0.11778505884798511,25577,28821,31447,35697,PASS,0.010703833120510514,0.019368526639148176,0.003319376115670028,0.019368526639148176,0.014023209236180542,0.010703833120510514,0.022687902754818204,0.012363521178345528,0.02102821469698319,0.03339173587532872,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,302,3476584,303069,2596800,0.1,fixed_observed_point_absolute_counts,259727,347658,0.13828534096195916,0.15752848361264266,0.17061131293533816,0.19434848169888705,41910,47742,51707,58901,PASS,0.019243142650683498,0.032325971973379,0.004494026112865396,0.032325971973379,0.023737168763548894,0.019243142650683498,0.03681999808624439,0.021490155707116196,0.034572985029811695,0.05606314073692789,0.0,0.0,0.0,0.0
target_nicu,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,303,3476584,303121,2597909,0.05,fixed_observed_point_absolute_counts,129864,173829,0.08496936866795768,0.09520620478290848,0.10469416503640461,0.11811454831568911,25756,28859,31735,35803,PASS,0.010236836114950798,0.01972479636844693,0.003183547164333708,0.01972479636844693,0.013420383279284506,0.010236836114950798,0.022908343532780637,0.011828609697117652,0.021316569950613783,0.033145179647731435,0.0,0.0,0.0,0.0
