target,feature_set,model,evaluation,probability_type,bin,bin_n,event_n,mean_predicted_probability,observed_event_rate,absolute_gap,minimum_probability,maximum_probability,population,scenario
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,7,17746,1112,0.06325936628870137,0.06266200833990758,0.0005973579487937863,0.061516479031722554,0.0649866993222315,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,8,17745,1168,0.06676917523089104,0.06582135812905043,0.000947817101840609,0.06498676068156531,0.06858505885641002,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,9,17745,1255,0.0703827402949432,0.07072414764722457,0.00034140735228137264,0.06858505885641002,0.07208606751209613,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,10,17746,1305,0.07383442715404469,0.0735376986363124,0.0002967285177322837,0.07208617683715567,0.07562164280828508,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,11,17745,1426,0.0774666798934958,0.08036066497604959,0.002893985082553785,0.07562210288705225,0.0793139470511499,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,12,17745,1404,0.08119451576301305,0.07912087912087912,0.002073636642133933,0.0793139767490424,0.0831502857306924,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,13,17745,1502,0.0852724419016848,0.08464356156663849,0.0006288803350463085,0.08315052760466018,0.08746315790831385,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,14,17746,1670,0.08980526799889903,0.09410571396371013,0.004300445964811106,0.08746329714348462,0.0922813334199647,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,15,17745,1628,0.09495836766885801,0.09174415328261482,0.003214214386243197,0.09228150534097819,0.09783510933023158,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,16,17745,1752,0.10112435947536555,0.09873203719357565,0.0023923222817898993,0.09783521297213028,0.10468996099646084,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,17,17746,1990,0.10891660663219314,0.11213794657951087,0.003221339947317728,0.10469029672221065,0.11367037236153173,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,18,17745,2187,0.11989278181089671,0.12324598478444632,0.0033532029735496016,0.113670719137949,0.12729939870798002,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,19,17745,2485,0.1387726123779332,0.14003944773175542,0.0012668353538222155,0.12730054680443526,0.1546302417728258,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,20,17746,3671,0.21222142826421087,0.20686351853938917,0.005357909724821697,0.1546318179573977,0.6051659899424551,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,1,13361,510,0.03954910830213155,0.0381707955991318,0.0013783127029997483,0.025149546690077317,0.042451067382655146,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,2,13361,592,0.04484789024696482,0.04430806077389417,0.0005398294730706507,0.04245192055980542,0.04707230138738774,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,3,13362,672,0.04903975163344249,0.05029187247418051,0.0012521208407380163,0.04707230138738774,0.05091292115506468,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,4,13361,692,0.05272467107782098,0.05179253049921413,0.0009321405786068479,0.05091292115506468,0.05450554004029084,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,5,13362,732,0.05613965660719569,0.05478221823080377,0.0013574383763919201,0.054505648672009174,0.05776673929249767,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,6,13361,779,0.05944428449920406,0.0583040191602425,0.0011402653389615616,0.057767415903212535,0.0611477141466424,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,7,13362,822,0.06278010486178345,0.061517736865738665,0.0012623679960447887,0.0611477141466424,0.06443756265298844,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,8,13361,796,0.06609169317946423,0.05957637901354689,0.006515314165917337,0.06443799759269196,0.06778374033033843,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,9,13362,858,0.0695568551394933,0.06421194431971262,0.005344910819780682,0.06778414100244469,0.07129988191117881,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,10,13361,928,0.07295761068033342,0.06945587905096924,0.00350173162936418,0.0713000784093414,0.07463275543332748,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,11,13361,979,0.0764196473833232,0.07327295861088241,0.0031466887724407866,0.07463275543332748,0.07822025832601931,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,12,13362,999,0.08005795265499586,0.07476425684777728,0.005293695807218585,0.07822030210945032,0.08193133402046662,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,13,13361,1087,0.0839355613637705,0.08135618591422798,0.002579375449542523,0.0819325530566066,0.08599448199421518,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,14,13362,1101,0.08826704819493063,0.08239784463403682,0.005869203560893807,0.08599469168151605,0.09061075991919446,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,15,13361,1202,0.093151557497888,0.08996332609834594,0.003188231399542066,0.0906109329013999,0.09580380665173503,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,16,13362,1209,0.09896517040606166,0.09048046699595869,0.008484703410102976,0.09580434080534214,0.10227859165630244,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,17,13361,1415,0.10629435635272313,0.10590524661327745,0.00038910973944568383,0.10227882152710983,0.11075716670942673,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,18,13362,1525,0.11665300302452697,0.11412962131417452,0.0025233817103524486,0.110760220965143,0.12364049444806305,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,19,13361,1765,0.13443926555425065,0.1321008906518973,0.002338374902353335,0.12364085735229023,0.14937450360416735,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,raw,20,13362,2606,0.20430970477828994,0.19503068402933693,0.00927902074895301,0.14937557050096956,0.5832343524989516,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,1,13361,510,0.03838138509190764,0.0381707955991318,0.0002105894927758381,0.02401241081533046,0.0413008162246901,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,2,13361,592,0.043719494111650284,0.04430806077389417,0.0005885666622438834,0.041301676084411855,0.04596695112651137,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,3,13362,672,0.047958986279614875,0.05029187247418051,0.0023328861945656337,0.04596695112651137,0.04985731768148968,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,4,13361,692,0.051696529411293886,0.05179253049921413,9.600108792024581e-05,0.04985731768148968,0.05350583271495815,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,5,13362,732,0.05516846571343784,0.05478221823080377,0.0003862474826340709,0.05350594316679222,0.056825057365525615,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,6,13361,779,0.05853528811765477,0.0583040191602425,0.0002312689574122742,0.056825746702613276,0.06027303952055885,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,7,13362,822,0.061940406167752336,0.061517736865738665,0.00042266930201367153,0.06027303952055885,0.06363438442039122,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,8,13361,796,0.0653269421806018,0.05957637901354689,0.005750563167054905,0.06363482920664904,0.06705928261242074,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,9,13362,858,0.06887670548020805,0.06421194431971262,0.004664761160495426,0.06705969305908795,0.07066429279363504,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,10,13361,928,0.07236622028910603,0.06945587905096924,0.002910341238136785,0.07066449442759377,0.07408689916537345,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,11,13361,979,0.07592424423060161,0.07327295861088241,0.002651285619719196,0.07408689916537345,0.07777663998144028,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,12,13362,999,0.07966910758731188,0.07476425684777728,0.0049048507395346025,0.07777668504707787,0.08159930342684961,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,13,13361,1087,0.08366641689685317,0.08135618591422798,0.002310230982625186,0.08160056005557668,0.0857910378975729,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,14,13362,1101,0.08813862730248799,0.08239784463403682,0.005740782668451169,0.08579125438714083,0.09056105227758152,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,15,13361,1202,0.09319013739342079,0.08996332609834594,0.0032268112950748495,0.09056123116660855,0.09593612723684347,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,16,13362,1209,0.0992132845479635,0.09048046699595869,0.00873281755200482,0.09593668058554333,0.10265033401848006,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,17,13361,1415,0.1068219012199195,0.10590524661327745,0.000916654606642045,0.102650572621766,0.11146147462096588,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,18,13362,1525,0.11760183156656094,0.11412962131417452,0.0034722102523864207,0.11146465230883977,0.12488657869459423,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,19,13361,1765,0.13617383698744978,0.1321008906518973,0.004072946335552469,0.12488695742132186,0.15180953129131278,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,20,13362,2606,0.2096389386072288,0.19503068402933693,0.01460825457789186,0.15181064994803903,0.6051659899424551,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,1,173829,7203,0.04008484279641225,0.04143727456293254,0.001352431766520286,0.020839616876685313,0.04328902429180713,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,2,173829,8295,0.04587378739898665,0.04771931035672989,0.001845522957743241,0.04328902429180713,0.04827067750571744,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,3,173829,9132,0.05034908412921281,0.052534387242635004,0.002185303113422195,0.04827067750571744,0.052357043693818196,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,4,173829,9596,0.054234512547773464,0.055203677176995786,0.0009691646292223216,0.052357043693818196,0.056031463084729144,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,5,173830,10422,0.05775059454424511,0.05995512857389403,0.0022045340296489233,0.05603147369400795,0.05947461831331837,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,6,173829,10874,0.06121877421816269,0.06255573005654982,0.0013369558383871313,0.05947461831331837,0.06295753773509445,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,7,173829,11743,0.0646899554729134,0.06755489590344534,0.00286494043053194,0.06295753773509445,0.06644716616611063,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,8,173829,12109,0.0682218537927046,0.06966041339477302,0.0014385596020684288,0.06644719333480763,0.07003251233821725,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,9,173829,12811,0.07174650875894897,0.0736988649764999,0.001952356217550924,0.07003253345104746,0.07342558208240764,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,10,173830,13336,0.07513741366384277,0.07671863314732785,0.0015812194834850801,0.07342558208240764,0.07689742362330927,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,11,173829,13813,0.07866500896892266,0.07946315056751176,0.0007981415985890972,0.07689744036423543,0.08044699341099032,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,12,173829,14628,0.08235239389899326,0.08415166629273596,0.0017992723937426958,0.08044699341099032,0.08430339194530924,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,13,173829,15461,0.08637276312936701,0.08894373205851727,0.0025709689291502635,0.08430351073371144,0.08850580924517577,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,14,173829,16092,0.09083275867451886,0.0925737362580467,0.0017409775835278418,0.08850587684774128,0.09327517915540086,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,15,173830,16978,0.09590796878569813,0.09767013749065179,0.0017621687049536594,0.09327517915540086,0.09872860732310013,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,16,173829,17861,0.10194913490189421,0.10275040413279718,0.0008012692309029706,0.09872860732310013,0.10544361513615796,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,17,173829,19437,0.10960116840644359,0.11181678546157431,0.0022156170551307225,0.10544370265319271,0.11424908991445569,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,18,173829,21325,0.1202571767681842,0.12267803416000782,0.0024208573918236137,0.11424908991445569,0.12736166859075237,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,19,173829,24881,0.13867189312371014,0.14313491995006586,0.004463026826355715,0.12736185213845996,0.15438527024377743,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,20,173830,37288,0.21025077568899536,0.2145084277742622,0.00425765208526685,0.15438548213556108,0.7085519263930737,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,1,173829,7203,0.03892040893300454,0.04143727456293254,0.0025168656299279987,0.019763781881856284,0.042145630994909145,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,2,173829,8295,0.04475596764749338,0.04771931035672989,0.0029633427092365106,0.042145630994909145,0.04717969016917178,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,3,173829,9132,0.049285991320921096,0.052534387242635004,0.0032483959217139077,0.04717969016917178,0.051322860587516686,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,4,173829,9596,0.053230658620661744,0.055203677176995786,0.0019730185563340413,0.051322860587516686,0.05505807171014785,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,5,173830,10422,0.05680890894911636,0.05995512857389403,0.0031462196247776728,0.05505808250755137,0.058565940053739156,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,6,173829,10874,0.06034586385241278,0.06255573005654982,0.0022098662041370454,0.058565940053739156,0.06212145053183138,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,7,173829,11743,0.06389277752377756,0.06755489590344534,0.0036621183796677753,0.06212145053183138,0.065690561321956,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,8,173829,12109,0.06750840431580908,0.06966041339477302,0.002152009078963943,0.06569058913470974,0.0693641874419473,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,9,173829,12811,0.07112286760193244,0.0736988649764999,0.002575997374567457,0.06936420909359156,0.07284662541542346,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,10,173830,13336,0.0746058196946187,0.07671863314732785,0.002112813452709153,0.07284662541542346,0.07641544505169634,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,11,173829,13813,0.07823468471407322,0.07946315056751176,0.00122846585343854,0.07641546227325169,0.08006964042600676,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,12,173829,14628,0.0820336348999014,0.08415166629273596,0.002118031392834563,0.08006964042600676,0.0840456403914263,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,13,173829,15461,0.0861818991976117,0.08894373205851727,0.0027618328609055748,0.08404576295551901,0.08838502394140901,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,14,173829,16092,0.09079097609997439,0.0925737362580467,0.0017827601580723135,0.08838509380074754,0.0933177059183001,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,15,173830,16978,0.09604444754946005,0.09767013749065179,0.0016256899411917353,0.0933177059183001,0.09896743162323099,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,16,173829,17861,0.10230894384286343,0.10275040413279718,0.0004414602899337483,0.09896743162323099,0.1059370878077648,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,17,173829,19437,0.1102598141099529,0.11181678546157431,0.0015569713516214029,0.10593717873155602,0.11509613412958666,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,18,173829,21325,0.12135874737019155,0.12267803416000782,0.0013192867898162708,0.11509613412958666,0.12877153633161012,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,19,173829,24881,0.1406025560194627,0.14313491995006586,0.00253236393060316,0.128771728032758,0.15706534127986224,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,20,173830,37288,0.21589290562140218,0.2145084277742622,0.0013844778471399644,0.15706556361434704,0.7307587030239382,singleton_primary,full_cohort
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,1,129863,5281,0.039678966420465825,0.040665932559697526,0.0009869661392317014,0.020839616876685313,0.0426316257305034,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,2,129864,6051,0.04506364718791477,0.04659489927924598,0.0015312520913312103,0.0426316257305034,0.04733931962874363,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,3,129864,6496,0.04936501410844215,0.05002156101768004,0.0006565469092378873,0.04733931962874363,0.05125639541385408,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,4,129863,6905,0.05312144962999973,0.05317141911090919,4.996948090946196e-05,0.05125639541385408,0.054925099148001394,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,5,129864,7350,0.056584374633966546,0.056597671410090554,1.3296776124008258e-05,0.054925099148001394,0.05825224171766886,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,6,129864,7731,0.05993716729339883,0.05953150988726668,0.00040565740613215245,0.05825224171766886,0.061618799368654546,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,7,129863,8114,0.06331433113276702,0.06248123021953905,0.0008331009132279688,0.06161885261478883,0.06500987774519981,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,8,129864,8617,0.06672575069241508,0.06635403191030617,0.0003717187821089124,0.06500987774519981,0.06846280572115912,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,9,129864,9112,0.07024014090440706,0.07016571182159798,7.44290828090799e-05,0.06846280572115912,0.07195801983653477,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,10,129864,9438,0.07363879668879934,0.07267603030863057,0.0009627663801687752,0.07195802845012934,0.07535432784634198,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,11,129863,9774,0.07713064155931385,0.07526393198986624,0.0018667095694476082,0.07535432784634198,0.07892783132496495,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,12,129864,10330,0.08077924169932292,0.07954475451241298,0.0012344871869099383,0.07892783132496495,0.08271033981288453,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,13,129864,10749,0.08474203827634161,0.082771206800961,0.001970831475380602,0.08271038344475623,0.08685308449895168,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,14,129863,11440,0.08914087158838015,0.08809283629671269,0.0010480352916674568,0.08685308449895168,0.09152403591995242,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,15,129864,11979,0.094157181300799,0.09224265385326187,0.0019145274475371316,0.09152414045305643,0.09693618986940256,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,16,129864,12622,0.10009027844706345,0.09719398755621265,0.0028962908908507917,0.09693619147167647,0.10349140317399302,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,17,129863,13578,0.10760859367918514,0.10455634014307386,0.003052253536111285,0.10349140317399302,0.11214101704082102,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,18,129864,14857,0.11806147990224627,0.11440429988295447,0.0036571800192918003,0.11214114937361168,0.12506673337895077,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,19,129864,17248,0.13617472969785852,0.1328158689090125,0.0033588607888460076,0.12506683229591087,0.15163494022005541,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,raw,20,129864,26502,0.20738746965245047,0.20407503234152652,0.0033124373109239547,0.15163529421731342,0.7085519263930737,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,1,129863,5281,0.03851198185593229,0.040665932559697526,0.0021539507037652353,0.019763781881856284,0.04148280250349885,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,2,129864,6051,0.04393741199713111,0.04659489927924598,0.002657487282114873,0.04148280250349885,0.04623707623316499,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,3,129864,6496,0.0482885280371142,0.05002156101768004,0.0017330329805658393,0.04623707623316499,0.050205756060227105,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,4,129863,6905,0.052099553052664324,0.05317141911090919,0.001071866058244865,0.050205756060227105,0.05393247854421065,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,5,129864,7350,0.05562117597853258,0.056597671410090554,0.0009764954315579708,0.05393247854421065,0.05731976320868343,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,6,129864,7731,0.059038008042956606,0.05953150988726668,0.0004935018443100736,0.05731976320868343,0.06075399055231659,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,7,129863,8114,0.06248633360385106,0.06248123021953905,5.103384312005188e-06,0.0607540449207176,0.06421974422403959,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,8,129864,8617,0.06597602918117186,0.06635403191030617,0.00037800272913431077,0.06421974422403959,0.06775503115028074,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,9,129864,9112,0.06957737660150365,0.07016571182159798,0.000588335220094327,0.06775503115028074,0.07133973595447514,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,10,129864,9438,0.07306585917968464,0.07267603030863057,0.00038982887105407094,0.07133974479591094,0.07482857475945688,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,11,129863,9774,0.0766556025845999,0.07526393198986624,0.0013916705947336627,0.07482857475945688,0.07850504175403561,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,12,129864,10330,0.08041220109008881,0.07954475451241298,0.0008674465776758317,0.07850504175403561,0.0824024548502342,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,13,129864,10749,0.08449854405016988,0.082771206800961,0.0017273372492088712,0.08240249984135067,0.08667763386412249,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,14,129863,11440,0.08904169065797093,0.08809283629671269,0.0009488543612582445,0.08667763386412249,0.09150566228338562,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,15,129864,11979,0.09423119104712716,0.09224265385326187,0.0019885371938652835,0.09150577041987766,0.09710941472944064,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,16,129864,12622,0.10038017847354894,0.09719398755621265,0.003186190917336282,0.09710941638989011,0.10390944012023892,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,17,129863,13578,0.10818788275828901,0.10455634014307386,0.003631542615215158,0.10390944012023892,0.11290150671282405,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,18,129864,14857,0.11906959859575576,0.11440429988295447,0.0046652987128012885,0.11290164444246256,0.1263752299193884,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,19,129864,17248,0.13798947269757125,0.1328158689090125,0.005173603788558745,0.12637533318072947,0.15418003341848344,singleton_primary,early_entry
target_nicu,booking_strict,lightgbm,temporal_test_2023,calibrated,20,129864,26502,0.21287854031085873,0.20407503234152652,0.008803507969332214,0.15418040471489616,0.7307587030239382,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,1,17766,341,0.0197001570890335,0.01919396600247664,0.0005061910865568585,0.009189571792748654,0.022926022546210154,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,2,17767,433,0.025449571333985344,0.024371024933866156,0.0010785464001191875,0.022926617066675373,0.02804505613071047,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,3,17767,558,0.03037755716269286,0.031406540215005344,0.0010289830523124849,0.02804505613071047,0.03258771563656327,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,4,17767,626,0.034765686272067275,0.03523386052794507,0.00046817425587779293,0.032588086653179756,0.03686198753926893,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,5,17767,706,0.0388021700052393,0.03973659030787415,0.000934420302634853,0.0368620395815692,0.0406886900903462,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,6,17767,801,0.042499871542266275,0.04508358192153993,0.002583710379273657,0.04068869824133575,0.0442579902355273,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,7,17767,812,0.046070780430451715,0.04570270726628018,0.000368073164171534,0.0442581196722996,0.04789144018364384,singleton_primary,full_cohort
