year,target,nominal_fraction,replicate,full_event_n,B_early,B_all,C00_tp,C01_tp,C10_tp,C11_tp,availability_main_at_early_budget,capacity_main_in_early_cohort,interaction,ordered_capacity_within_early_cohort,ordered_availability_at_all_budget,availability_at_early_budget,capacity_in_all_cohort,shapley_availability,shapley_capacity,total_topq_contrast,identity_factorial_error,identity_shapley_error,interaction_via_availability_error,interaction_via_capacity_error
2024,target_nicu,0.05,207,310116,130015,175517,26240,32498,29327,36668,0.00995433966644739,0.02017954571837635,0.0034922416128158468,0.02017954571837635,0.013446581279263237,0.00995433966644739,0.0236717873311922,0.011700460472855313,0.021925666524784275,0.03362612699763959,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,207,310116,260030,351034,42966,53336,48959,60583,0.019325026764178577,0.03343910020766422,0.004043648183260473,0.03343910020766422,0.02336867494743905,0.019325026764178577,0.03748274839092469,0.021346850855808813,0.035460924299294455,0.05680777515510327,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,208,311663,130015,175517,26379,32731,29309,36643,0.009401180120835642,0.020380988439436185,0.003150839207733999,0.020380988439436185,0.012552019328569641,0.009401180120835642,0.023531827647170184,0.010976599724702642,0.021956408043303184,0.032933007768005826,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,208,311663,260030,351034,43208,53597,48922,60657,0.018333905532578465,0.03333408200524285,0.0043187673865681675,0.03333408200524285,0.022652672919146633,0.018333905532578465,0.037652849391811016,0.02049328922586255,0.03549346569852693,0.05598675492438948,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,209,310818,130015,175517,26195,32405,29292,36485,0.00996403039720993,0.019979537864602423,0.0031626224993404756,0.019979537864602423,0.013126652896550406,0.00996403039720993,0.0231421603639429,0.011545341646880168,0.02156084911427266,0.03310619076115283,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,209,310818,260030,351034,42874,53342,48678,60398,0.018673307208720236,0.033678873166933715,0.004028080741784568,0.033678873166933715,0.022701387950504803,0.018673307208720236,0.03770695390871828,0.02068734757961252,0.035692913537826,0.05638026111743852,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,210,309726,130015,175517,26252,32471,29332,36640,0.009944273325455402,0.020079037600976346,0.0035160109257860173,0.020079037600976346,0.01346028425124142,0.009944273325455402,0.023595048526762363,0.01170227878834841,0.021837043063869355,0.033539321852217766,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,210,309726,260030,351034,42895,53114,48856,60485,0.019246043276960945,0.03299367828338598,0.004552410840549359,0.03299367828338598,0.023798454117510304,0.019246043276960945,0.03754608912393534,0.021522248697235624,0.03526988370366066,0.056792132400896284,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,211,310513,130015,175517,26282,32653,29291,36548,0.009690415538157818,0.02051765948607627,0.002853342694186717,0.02051765948607627,0.012543758232344535,0.009690415538157818,0.023371002180262987,0.011117086885251176,0.02194433083316963,0.033061417718420805,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,211,310513,260030,351034,43026,53503,48848,60389,0.018749617568346588,0.033740938382611996,0.003426587614689225,0.033740938382611996,0.022176205183035813,0.018749617568346588,0.03716752599730122,0.0204629113756912,0.03545423218995661,0.05591714356564781,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,212,310389,130015,175517,26213,32445,29270,36431,0.00984893150208288,0.020078031115793413,0.0029930184381534025,0.020078031115793413,0.012841949940236283,0.00984893150208288,0.023071049553946815,0.011345440721159582,0.021574540334870114,0.032919981056029696,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,212,310389,260030,351034,42954,53327,48695,60532,0.018496145159783373,0.03341935442299826,0.004716661995109339,0.03341935442299826,0.023212807154892712,0.018496145159783373,0.0381360164181076,0.020854476157338042,0.03577768542055293,0.05663216157789097,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,213,310403,130015,175517,26161,32512,29265,36539,0.009999903351449568,0.020460498126628937,0.002973553734983231,0.020460498126628937,0.0129734570864328,0.009999903351449568,0.023434051861612168,0.011486680218941184,0.021947274994120552,0.033433955213061736,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,213,310403,260030,351034,42921,53301,48950,60692,0.01942313701864995,0.03344039844975724,0.004387844189650214,0.03344039844975724,0.023810981208300164,0.01942313701864995,0.037828242639407456,0.021617059113475057,0.03563432054458235,0.057251379658057405,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,214,310364,130015,175517,26198,32513,29507,36795,0.01066167467876429,0.02034707633617301,0.0031350285471253014,0.02034707633617301,0.013796703225889592,0.01066167467876429,0.023482104883298313,0.012229188952326941,0.021914590609735662,0.034143779562062604,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,214,310364,260030,351034,43004,53467,49006,60796,0.019338583083089528,0.033712028456908655,0.004275624750293194,0.033712028456908655,0.023614207833382722,0.019338583083089528,0.03798765320720185,0.021476395458236125,0.03584984083205525,0.05732623629029138,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,215,311099,130015,175517,26397,32516,29486,36865,0.009929315105480896,0.019668979971006015,0.004050157666852031,0.019668979971006015,0.013979472772332927,0.009929315105480896,0.023719137637858045,0.011954393938906911,0.02169405880443203,0.03364845274333894,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,215,311099,260030,351034,43267,53722,48966,60990,0.018318927415388653,0.03360666540233173,0.005043410618484789,0.03360666540233173,0.023362338033873442,0.018318927415388653,0.03865007602081652,0.020840632724631047,0.036128370711574126,0.05696900343620517,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,216,310173,130015,175517,26283,32524,29209,36518,0.009433445206384825,0.02012102923207372,0.003443239740402934,0.02012102923207372,0.012876684946787759,0.009433445206384825,0.023564268972476654,0.011155065076586292,0.021842649102275187,0.03299771417886148,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,216,310173,260030,351034,42787,52968,48647,60225,0.018892682470750183,0.03282361778749279,0.004503938124852919,0.03282361778749279,0.0233966205956031,0.018892682470750183,0.03732755591234571,0.021144651533176642,0.03507558684991925,0.056220238383095894,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,217,310747,130015,175517,26383,32631,29244,36603,0.009206846727402046,0.020106388798604657,0.0035752557546814556,0.020106388798604657,0.012782102482083502,0.009206846727402046,0.023681644553286113,0.010994474604742774,0.021894016675945385,0.03288849128068816,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,217,310747,260030,351034,43015,53437,48777,60494,0.01854241553418054,0.03353853778153934,0.004167377319813204,0.03353853778153934,0.022709792853993743,0.01854241553418054,0.037705915101352544,0.02062610419408714,0.03562222644144594,0.056248330635533084,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,218,310357,130015,175517,26169,32501,29110,36424,0.00947618387856565,0.020402310887139646,0.0031640981192626594,0.020402310887139646,0.01264028199782831,0.00947618387856565,0.023566409006402306,0.01105823293819698,0.021984359946770976,0.033042592884967956,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,218,310357,260030,351034,43028,53437,48841,60597,0.018730043143863367,0.033538795645015274,0.004340163102491634,0.033538795645015274,0.023070206246355,0.018730043143863367,0.03787895874750691,0.020900124695109185,0.03570887719626109,0.056609001891370275,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,219,310395,130015,175517,26090,32364,29075,36376,0.009616778620789648,0.020212954461250987,0.0033086873177725074,0.020212954461250987,0.012925465938562156,0.009616778620789648,0.023521641779023494,0.011271122279675902,0.02186729812013724,0.03313842039981314,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,219,310395,260030,351034,42958,53302,48640,60498,0.01830570724399555,0.033325279079882086,0.0048776558900755496,0.033325279079882086,0.0231833631340711,0.01830570724399555,0.038202934969957636,0.020744535189033325,0.03576410702491986,0.056508642213953186,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,220,311026,130015,175517,26154,32486,29307,36660,0.010137416164565025,0.020358426626712875,0.0032826837627722427,0.020358426626712875,0.013420099927337267,0.010137416164565025,0.023641110389485118,0.011778758045951146,0.021999768508098996,0.03377852655405014,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,220,311026,260030,351034,43004,53457,48940,60731,0.019085221171220412,0.03360812279359282,0.004301891160224558,0.03360812279359282,0.02338711233144497,0.019085221171220412,0.03791001395381738,0.02123616675133269,0.0357590683737051,0.05699523512503779,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,221,311216,130015,175517,26389,32816,29452,36853,0.009842038969718775,0.02065125186365739,0.0031296591434887833,0.02065125186365739,0.012971698113207558,0.009842038969718775,0.023780911007146174,0.011406868541463167,0.022216081435401783,0.03362294997686495,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,221,311216,260030,351034,43125,53331,49262,60752,0.019719423165904054,0.03279394375610509,0.0041257518893630385,0.03279394375610509,0.023845175055267093,0.019719423165904054,0.036919695645468126,0.021782299110585573,0.034856819700786607,0.05663911881137218,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,222,310638,130015,175517,26258,32646,29250,36594,0.009631790057880868,0.020564129308069196,0.0030775371976384247,0.020564129308069196,0.012709327255519293,0.009631790057880868,0.02364166650570762,0.01117055865670008,0.022102897906888408,0.03327345656358849,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,222,310638,260030,351034,43071,53328,48933,60565,0.018870840013134244,0.03301914125123134,0.004426374107482034,0.03301914125123134,0.023297214120616277,0.018870840013134244,0.03744551535871338,0.02108402706687526,0.03523232830497236,0.05631635537184762,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,223,309967,130015,175517,26199,32518,29282,36550,0.00994622008149254,0.020386041094697174,0.00306161623656713,0.020386041094697174,0.01300783631805967,0.00994622008149254,0.023447657331264304,0.011477028199776106,0.02191684921298074,0.033393877412756845,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,223,309967,260030,351034,43051,53321,48708,60503,0.01825032987382527,0.03313255927243869,0.0049198785677185,0.03313255927243869,0.02317020844154377,0.01825032987382527,0.03805243784015719,0.02071026915768452,0.03559249855629794,0.05630276771398246,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,224,310471,130015,175517,26214,32594,29206,36452,0.009636970924820673,0.020549423295573493,0.002789310434791012,0.020549423295573493,0.012426281359611685,0.009636970924820673,0.023338733730364505,0.011031626142216179,0.021944078512969,0.03297570465518518,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,224,310471,260030,351034,42971,53267,48768,60463,0.018671631166840064,0.03316251759423586,0.004506056926411789,0.03316251759423586,0.023177688093251853,0.018671631166840064,0.037668574520647646,0.020924659630045958,0.03541554605744175,0.05634020568748771,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,225,311222,130015,175517,26301,32664,29527,36951,0.010365591121450288,0.020445212742029817,0.0034091420272345657,0.020445212742029817,0.013774733148684853,0.010365591121450288,0.023854354769264383,0.01207016213506757,0.0221497837556471,0.03421994589071467,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,225,311222,260030,351034,43255,53934,49386,61052,0.019699764155490268,0.034313126964032103,0.0031713696332521524,0.034313126964032103,0.02287113378874242,0.019699764155490268,0.037484496597284256,0.021285448972116344,0.03589881178065818,0.057184260752774524,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,226,309593,130015,175517,25959,32289,29199,36366,0.010465352898805846,0.02044619871896329,0.0027035494988581765,0.02044619871896329,0.013168902397664023,0.010465352898805846,0.023149748217821467,0.011817127648234935,0.02179797346839238,0.03361510111662731,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,226,309593,260030,351034,42806,53341,48605,60347,0.01873104366054787,0.03402854715707396,0.0038986669595242884,0.03402854715707396,0.022629710620072158,0.01873104366054787,0.037927214116598246,0.020680377140310013,0.0359778806368361,0.056658257777146115,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,227,310021,130015,175517,26174,32355,29231,36551,0.009860622344937925,0.019937359082126696,0.0036739446682644006,0.019937359082126696,0.013534567013202325,0.009860622344937925,0.023611303750391097,0.011697594679070125,0.021774331416258896,0.03347192609532902,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,227,310021,260030,351034,42798,53211,48822,60438,0.01943094177491203,0.03358804726131456,0.0038803822966831103,0.03358804726131456,0.02331132407159514,0.01943094177491203,0.03746842955799767,0.021371132923253586,0.03552823840965612,0.056899371332909704,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,228,310880,130015,175517,26250,32498,29285,36832,0.009762609366958316,0.020097786927431804,0.004178461142563053,0.020097786927431804,0.01394107050952137,0.009762609366958316,0.024276248069994857,0.011851839938239843,0.02218701749871333,0.034038857436953174,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,228,310880,260030,351034,42939,53361,49049,60646,0.01965388574369531,0.03352418939783838,0.0037795934122490937,0.03352418939783838,0.023433479155944403,0.01965388574369531,0.03730378281008748,0.021543682449819856,0.03541398610396293,0.056957668553782786,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,229,311164,130015,175517,26526,32714,29578,36869,0.00980833258346081,0.019886619274723294,0.003544754534586275,0.019886619274723294,0.013353087118047086,0.00980833258346081,0.02343137380930957,0.011580709850753948,0.02165899654201643,0.03323970639277038,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,229,311164,260030,351034,43289,53678,48994,60787,0.01833438315486366,0.03338753840418557,0.004512090087542275,0.03338753840418557,0.022846473242405935,0.01833438315486366,0.037899628491727844,0.020590428198634797,0.035643583447956706,0.0562340116465915,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,230,311014,130015,175517,26538,32767,29540,36727,0.00965229861035194,0.0200280373230787,0.003080247191444757,0.0200280373230787,0.012732545801796696,0.00965229861035194,0.02310828451452346,0.011192422206074318,0.02156816091880108,0.0327605831248754,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,230,311014,260030,351034,43319,53717,48901,60778,0.017947745117583153,0.03343257859774801,0.004755412939610432,0.03343257859774801,0.022703158057193584,0.017947745117583153,0.03818799153735844,0.02032545158738837,0.035810285067553224,0.05613573665494159,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,231,309718,130015,175517,26257,32551,29079,36509,0.009111514345307659,0.020321712008988815,0.0036678526918035165,0.020321712008988815,0.012779367037111175,0.009111514345307659,0.023989564700792332,0.010945440691209417,0.022155638354890574,0.03310107904609999,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,231,309718,260030,351034,42874,53483,48754,60329,0.01898501217236323,0.034253740499422036,0.0031189662854596845,0.034253740499422036,0.022103978457822915,0.01898501217236323,0.03737270678488172,0.020544495315093073,0.03581322364215188,0.05635771895724495,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,232,310111,130015,175517,26612,33028,29629,36948,0.009728774535569529,0.020689366065699058,0.002911860591852597,0.020689366065699058,0.012640635127422126,0.009728774535569529,0.023601226657551655,0.011184704831495827,0.022145296361625356,0.033330001193121184,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,232,310111,260030,351034,43150,53520,49296,60885,0.019818710074779672,0.03343963935494065,0.003930850566410099,0.03343963935494065,0.02374956064118977,0.019818710074779672,0.03737048992135075,0.02178413535798472,0.0354050646381457,0.057189199996130424,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,233,311412,130015,175517,26115,32407,29333,36589,0.010333577383016712,0.020204744839633665,0.0030955775628427884,0.020204744839633665,0.0134291549458595,0.010333577383016712,0.023300322402476453,0.011881366164438106,0.02175253362105506,0.033633899785493165,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,233,311412,260030,351034,42860,53471,48848,60576,0.019228546106123096,0.034073831451581826,0.0035868881096425276,0.034073831451581826,0.022815434215765623,0.019228546106123096,0.037660719561224354,0.02102199016094436,0.03586727550640309,0.05688926566734745,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,234,310853,130015,175517,26229,32482,29212,36500,0.009596175684326677,0.020115617349679746,0.0033295480500429436,0.020115617349679746,0.01292572373436962,0.009596175684326677,0.02344516539972269,0.011260949709348149,0.021780391374701218,0.03304134108404937,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,234,310853,260030,351034,43121,53426,48761,60557,0.018143624156755772,0.03315071754173196,0.004796479364844453,0.03315071754173196,0.022940103521600225,0.018143624156755772,0.037947196906576414,0.020541863839178,0.03554895722415419,0.056090821063332186,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,235,310398,130015,175517,26166,32666,29152,36478,0.009619907344763826,0.020940856577684144,0.002661099620487231,0.020940856577684144,0.012281006965251057,0.009619907344763826,0.023601956198171375,0.010950457155007441,0.02227140638792776,0.0332218635429352,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,235,310398,260030,351034,43235,53584,49008,60798,0.018598702311226234,0.03334106534191586,0.004642426819760431,0.03334106534191586,0.023241129130986665,0.018598702311226234,0.03798349216167629,0.02091991572110645,0.035662278751796075,0.056582194472902525,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,236,309729,130015,175517,26078,32265,29226,36591,0.010163723771425992,0.01997552699295191,0.003803324842039324,0.01997552699295191,0.013967048613465316,0.010163723771425992,0.023778851834991233,0.012065386192445654,0.02187718941397157,0.033942575606417225,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,236,309729,260030,351034,42742,53060,48775,60458,0.01947831814263437,0.03331299297127491,0.004407078445996332,0.03331299297127491,0.023885396588630703,0.01947831814263437,0.03772007141727124,0.021681857365632537,0.03551653219427307,0.05719838955990561,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,237,311027,130015,175517,26238,32518,29174,36597,0.00943969494609792,0.0201911731135882,0.0036749221128712373,0.0201911731135882,0.013114617058969158,0.00943969494609792,0.02386609522645944,0.01127715600253354,0.02202863417002382,0.03330579017255736,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,237,311027,260030,351034,42802,53079,48874,60329,0.01952242088307446,0.033042147466297134,0.0037874525362749933,0.033042147466297134,0.023309873419349453,0.01952242088307446,0.03682960000257213,0.021416147151211956,0.03493587373443463,0.056352020885646587,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,238,310835,130015,175517,26159,32326,29434,36705,0.010536136535460941,0.019840108095935144,0.003551723583251565,0.019840108095935144,0.014087860118712506,0.010536136535460941,0.02339183167918671,0.012311998327086723,0.021615969887560926,0.03392796821464765,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,238,310835,260030,351034,42710,52968,48762,60559,0.019470136889346457,0.03300143162771246,0.004951179886434898,0.03300143162771246,0.024421316775781354,0.019470136889346457,0.03795261151414736,0.021945726832563905,0.03547702157092991,0.05742274840349382,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,239,310494,130015,175517,26105,32383,29164,36584,0.009852042229479482,0.020219392323201094,0.003678009881028288,0.020219392323201094,0.01353005211050777,0.009852042229479482,0.02389740220422938,0.011691047169993626,0.022058397263715238,0.033749444433708864,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,239,310494,260030,351034,42769,53188,48832,60423,0.019526947380625714,0.03355620398461806,0.0037746301055737175,0.03355620398461806,0.023301577486199432,0.019526947380625714,0.03733083409019178,0.021414262433412573,0.03544351903740492,0.05685778147081749,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,240,310102,130015,175517,26205,32424,29341,36558,0.01011280159431413,0.020054691682091688,0.003218295915537475,0.020054691682091688,0.013331097509851605,0.01011280159431413,0.023272987597629163,0.011721949552082868,0.021663839639860426,0.033385789191943294,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,240,310102,260030,351034,42893,53140,48637,60283,0.018522937614075363,0.03304396617887018,0.004511418823483909,0.03304396617887018,0.023034356437559272,0.018522937614075363,0.037555385002354086,0.020778647025817318,0.03529967559061213,0.05607832261642945,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,241,310434,130015,175517,26158,32280,29227,36488,0.009886159376872386,0.01972077800756361,0.003669056868770809,0.01972077800756361,0.013555216245643195,0.009886159376872386,0.02338983487633442,0.01172068781125779,0.021555306441949015,0.033275994253206806,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,241,310434,260030,351034,42771,53125,48635,60426,0.01888968347539252,0.03335330537247855,0.00462900326639476,0.03335330537247855,0.02351868674178728,0.01888968347539252,0.03798230863887331,0.0212041851085899,0.03566780700567593,0.05687199211426583,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,242,310935,130015,175517,26239,32485,29272,36552,0.009754450287037489,0.020087799700902118,0.0033254538729959593,0.020087799700902118,0.013079904160033448,0.009754450287037489,0.023413253573898077,0.011417177223535468,0.021750526637400097,0.033167703860935566,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,242,310935,260030,351034,42892,53419,48752,60425,0.01884638268448388,0.03385595060060784,0.0036856577741328778,0.03385595060060784,0.02253204045861676,0.01884638268448388,0.037541608374740715,0.02068921157155032,0.035698779487674276,0.056387991059224596,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,243,310508,130015,175517,26228,32406,29140,36376,0.009378180272327924,0.01989642778930012,0.0034073196181740872,0.01989642778930012,0.012785499890502011,0.009378180272327924,0.023303747407474207,0.011081840081414968,0.021600087598387163,0.03268192767980213,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,243,310508,260030,351034,42944,53323,48510,60463,0.017925464078220182,0.03342586986486659,0.005069112551045418,0.03342586986486659,0.0229945766292656,0.017925464078220182,0.03849498241591201,0.02046002035374289,0.0359604261403893,0.05642044649413219,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,244,310545,130015,175517,26223,32614,29158,36465,0.009451126245793695,0.020579948155661817,0.002949653029351615,0.020579948155661817,0.01240077927514531,0.009451126245793695,0.023529601185013432,0.010925952760469503,0.022054774670337625,0.03298072743080713,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,244,310545,260030,351034,43026,53512,48899,60541,0.01891191292727304,0.03376644286657329,0.003722487884203568,0.03376644286657329,0.022634400811476607,0.01891191292727304,0.03748893075077686,0.020773156869374823,0.03562768680867508,0.0564008436780499,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,245,310247,130015,175517,26261,32498,29227,36570,0.009560124674855841,0.020103337018569076,0.0035649015139550128,0.020103337018569076,0.013125026188810854,0.009560124674855841,0.02366823853252409,0.011342575431833347,0.021885787775546582,0.03322836320737993,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,245,310247,260030,351034,42821,53295,48688,60459,0.018910738862906007,0.033760197520040475,0.0041805400213378585,0.033760197520040475,0.023091278884243865,0.018910738862906007,0.03794073754137833,0.021001008873574936,0.035850467530709404,0.05685147640428434,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,246,311415,130015,175517,26252,32672,29129,36530,0.009238475988632533,0.020615577284331194,0.003150137276624443,0.020615577284331194,0.012388613265256976,0.009238475988632533,0.023765714560955636,0.010813544626944754,0.022190645922643415,0.03300419054958817,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,246,311415,260030,351034,43000,53374,49002,60657,0.019273316956472858,0.03331246086412021,0.004113482009537123,0.03331246086412021,0.02338679896600998,0.019273316956472858,0.03742594287365733,0.02133005796124142,0.03536920186888877,0.05669925983013019,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,247,311125,130015,175517,26255,32524,29136,36421,0.009259943752511046,0.020149457613499386,0.003265568501406191,0.020149457613499386,0.012525512253917237,0.009259943752511046,0.023415026114905577,0.010892728003214142,0.02178224186420248,0.03267496986741662,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,247,311125,260030,351034,42779,53107,48647,60313,0.018860586580956212,0.033195660907995195,0.004300522298111675,0.033195660907995195,0.023161108879067888,0.018860586580956212,0.03749618320610687,0.02101084773001205,0.03534592205705103,0.05635676978706308,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,248,310632,130015,175517,26079,32356,28927,36360,0.009168405058075146,0.02020719050194443,0.003721445311493987,0.02020719050194443,0.012889850369569134,0.009168405058075146,0.023928635813438418,0.01102912771382214,0.022067913157691424,0.033097040871513564,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,248,310632,260030,351034,42650,53160,48559,60129,0.019022508949496503,0.03383424759844447,0.0034123979499858237,0.03383424759844447,0.022434906899482326,0.019022508949496503,0.037246645548430296,0.020728707924489415,0.035540446573437384,0.0562691544979268,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,249,310601,130015,175517,26304,32614,29318,36709,0.009703767856510448,0.02031545294445286,0.0034803493871558566,0.02031545294445286,0.013184117243666305,0.009703767856510448,0.023795802331608717,0.011443942550088376,0.02205562763803079,0.033499570188119165,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,249,310601,260030,351034,43115,53487,48931,60769,0.018724988007121662,0.033393324554653714,0.00471988177758606,0.033393324554653714,0.023444869784707723,0.018724988007121662,0.038113206332239774,0.021084928895914692,0.035753265443446744,0.056838194339361436,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,250,310732,130015,175517,26245,32559,29283,36599,0.009776913867899015,0.020319761080287824,0.003224643744448613,0.020319761080287824,0.013001557612347628,0.009776913867899015,0.023544404824736437,0.011389235740123321,0.02193208295251213,0.03332131869263545,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,250,310732,260030,351034,43046,53423,48935,60707,0.01895202296512752,0.033395337461220614,0.004489399225055674,0.033395337461220614,0.023441422190183192,0.01895202296512752,0.03788473668627629,0.021196722577655355,0.03564003707374845,0.056836759651403806,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,251,310746,130015,175517,26270,32550,29243,36551,0.009567299337722768,0.020209431497106953,0.003308168085832161,0.020209431497106953,0.012875467423554929,0.009567299337722768,0.023517599582939114,0.011221383380638848,0.021863515540023033,0.03308489892066188,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,251,310746,260030,351034,42906,53283,48708,60433,0.018671197698441805,0.033393832905331045,0.004337948034729339,0.033393832905331045,0.023009145733171144,0.018671197698441805,0.03773178094006038,0.020840171715806474,0.035562806922695714,0.05640297863850219,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,252,310505,130015,175517,26166,32487,29160,36447,0.009642356805848545,0.020357160110143158,0.003111061013510233,0.020357160110143158,0.012753417819358778,0.009642356805848545,0.02346822112365339,0.011197887312603662,0.021912690616898274,0.033110577929501936,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,252,310505,260030,351034,42824,53138,48828,60459,0.019336242572583373,0.03321685641132993,0.004241477592953402,0.03321685641132993,0.023577720165536775,0.019336242572583373,0.037458334004283333,0.021456981369060074,0.03533759520780663,0.05679457657686671,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,253,309666,130015,175517,26213,32416,29115,36305,0.009371387236571022,0.02003125948602688,0.0031873050318730473,0.02003125948602688,0.012558692268444069,0.009371387236571022,0.02321856451789993,0.010965039752507545,0.021624912001963405,0.03258995175447095,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,253,309666,260030,351034,42844,53271,48483,60216,0.01820994232495654,0.03367176247957476,0.004217447185031642,0.03367176247957476,0.022427389509988183,0.01820994232495654,0.037889209664606405,0.02031866591747236,0.035780486072090584,0.056099151989562945,0.0,0.0,0.0,0.0
2024,target_nicu,0.05,254,310558,130015,175517,25957,32201,29006,36375,0.009817811809710267,0.020105745142614262,0.0036225117369380333,0.020105745142614262,0.0134403235466483,0.009817811809710267,0.023728256879552295,0.011629067678179283,0.02191700101108328,0.03354606868926256,0.0,0.0,0.0,0.0
2024,target_nicu,0.1,254,310558,260030,351034,42539,52725,48440,60031,0.01900128156415226,0.032799026268845094,0.004524114658131517,0.032799026268845094,0.02352539622228378,0.01900128156415226,0.03732314092697661,0.02126333889321802,0.03506108359791085,0.05632442249112887,0.0,0.0,0.0,0.0
